1.000000000000000000e+01,0.000000000000000000e+00,1.038000000000000078e+01,5.864099999999999682e+02,0.000000000000000000e+00,1.000000000000000021e-02,1.424000000000000021e+01,3.566299999999999955e+02,8.926999999999999602e+01,1.000000000000000021e-02,3.893999999999999773e+01,3.880500000000000114e+02,7.998000000000000398e+01
0.000000000000000000e+00,6.609800000000000182e+02,7.760099999999999909e+02,6.181000000000000227e+01,1.600000000000000033e-01,1.633400000000000034e+02,1.985900000000000034e+02,6.717000000000000171e+01,1.100000000000000006e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02
1.000000000000000000e+00,6.520700000000000500e+02,7.643500000000000227e+02,6.114000000000000057e+01,2.200000000000000011e-01,1.635399999999999920e+02,1.989799999999999898e+02,6.735999999999999943e+01,1.600000000000000033e-01,0.000000000000000000e+00,1.065000000000000036e+01,4.035899999999999750e+02,8.670999999999999375e+01
2.000000000000000000e+00,6.001799999999999500e+02,7.013799999999999955e+02,6.149000000000000199e+01,4.699999999999999734e-01,1.614000000000000057e+02,1.961599999999999966e+02,6.720999999999999375e+01,1.400000000000000133e-01,4.099999999999999756e-01,5.954999999999999716e+01,2.248499999999999943e+02,5.925000000000000000e+01
3.000000000000000000e+00,5.020199999999999818e+02,6.002200000000000273e+02,6.820999999999999375e+01,2.649999999999999911e+00,1.521399999999999864e+02,1.877500000000000000e+02,6.987999999999999545e+01,3.699999999999999956e-01,3.411999999999999744e+01,1.243799999999999955e+02,1.763600000000000136e+02,4.009000000000000341e+01
4.000000000000000000e+00,3.768799999999999955e+02,4.650699999999999932e+02,7.581000000000000227e+01,8.160000000000000142e+00,1.350600000000000023e+02,1.684799999999999898e+02,7.179999999999999716e+01,1.030000000000000027e+00,7.095999999999999375e+01,1.723899999999999864e+02,1.562400000000000091e+02,3.112999999999999901e+01
5.000000000000000000e+00,2.596899999999999977e+02,3.372300000000000182e+02,8.587999999999999545e+01,1.689000000000000057e+01,1.134500000000000028e+02,1.425200000000000102e+02,7.454000000000000625e+01,2.709999999999999964e+00,8.026999999999999602e+01,1.838899999999999864e+02,1.509099999999999966e+02,2.826000000000000156e+01
6.000000000000000000e+00,1.821100000000000136e+02,2.527599999999999909e+02,9.670000000000000284e+01,2.851000000000000156e+01,9.589000000000000057e+01,1.239099999999999966e+02,8.101999999999999602e+01,5.809999999999999609e+00,7.946999999999999886e+01,1.878400000000000034e+02,1.506899999999999977e+02,2.908999999999999986e+01
7.000000000000000000e+00,1.317599999999999909e+02,1.870399999999999920e+02,1.022999999999999972e+02,3.989000000000000057e+01,8.057999999999999829e+01,1.047099999999999937e+02,8.350000000000000000e+01,9.869999999999999218e+00,6.729000000000000625e+01,1.734600000000000080e+02,1.543499999999999943e+02,3.198000000000000043e+01
8.000000000000000000e+00,1.013499999999999943e+02,1.449600000000000080e+02,1.071400000000000006e+02,5.096999999999999886e+01,6.921999999999999886e+01,9.095999999999999375e+01,8.846999999999999886e+01,1.430000000000000071e+01,5.639000000000000057e+01,1.588499999999999943e+02,1.571100000000000136e+02,3.447999999999999687e+01
9.000000000000000000e+00,8.281999999999999318e+01,1.123199999999999932e+02,1.089599999999999937e+02,6.164999999999999858e+01,5.903000000000000114e+01,7.720999999999999375e+01,9.267000000000000171e+01,1.980000000000000071e+01,3.960999999999999943e+01,1.384300000000000068e+02,1.651699999999999875e+02,3.945000000000000284e+01
1.000000000000000000e+01,7.251000000000000512e+01,9.290999999999999659e+01,1.116700000000000017e+02,6.951999999999999602e+01,5.289999999999999858e+01,6.893000000000000682e+01,1.009099999999999966e+02,2.453000000000000114e+01,3.148999999999999844e+01,1.263900000000000006e+02,1.738300000000000125e+02,4.234000000000000341e+01
0.000000000000000000e+00,6.620299999999999727e+02,7.753200000000000500e+02,6.142999999999999972e+01,3.279999999999999805e+00,1.642500000000000000e+02,1.993199999999999932e+02,6.721999999999999886e+01,3.699999999999999956e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02
1.000000000000000000e+00,6.591399999999999864e+02,7.687599999999999909e+02,6.082999999999999829e+01,3.290000000000000036e+00,1.643000000000000114e+02,1.991699999999999875e+02,6.726999999999999602e+01,3.900000000000000133e-01,0.000000000000000000e+00,8.179999999999999716e+00,4.606800000000000068e+02,8.987999999999999545e+01
2.000000000000000000e+00,6.176699999999999591e+02,7.235599999999999454e+02,5.968999999999999773e+01,3.600000000000000089e+00,1.635500000000000114e+02,1.988799999999999955e+02,6.745999999999999375e+01,3.900000000000000133e-01,0.000000000000000000e+00,4.796000000000000085e+01,2.578299999999999841e+02,6.701999999999999602e+01
3.000000000000000000e+00,5.495800000000000409e+02,6.436200000000000045e+02,6.181000000000000227e+01,6.280000000000000249e+00,1.590500000000000114e+02,1.934699999999999989e+02,6.801000000000000512e+01,6.500000000000000222e-01,1.366999999999999993e+01,1.063700000000000045e+02,1.967500000000000000e+02,4.917000000000000171e+01
4.000000000000000000e+00,4.521800000000000068e+02,5.375599999999999454e+02,6.668999999999999773e+01,1.226999999999999957e+01,1.466599999999999966e+02,1.799300000000000068e+02,6.910999999999999943e+01,1.300000000000000044e+00,4.789999999999999858e+01,1.570000000000000000e+02,1.696800000000000068e+02,3.850999999999999801e+01
5.000000000000000000e+00,3.585500000000000114e+02,4.378600000000000136e+02,7.279000000000000625e+01,2.128000000000000114e+01,1.347599999999999909e+02,1.658499999999999943e+02,7.179000000000000625e+01,2.319999999999999840e+00,6.870999999999999375e+01,1.886999999999999886e+02,1.588700000000000045e+02,3.467999999999999972e+01
6.000000000000000000e+00,2.852500000000000000e+02,3.533799999999999955e+02,7.737999999999999545e+01,3.207000000000000028e+01,1.210499999999999972e+02,1.499399999999999977e+02,7.523000000000000398e+01,4.580000000000000071e+00,7.765000000000000568e+01,2.032800000000000011e+02,1.549099999999999966e+02,3.396999999999999886e+01
7.000000000000000000e+00,2.312700000000000102e+02,2.888999999999999773e+02,8.220999999999999375e+01,4.272999999999999687e+01,1.085499999999999972e+02,1.352100000000000080e+02,7.790999999999999659e+01,7.190000000000000391e+00,7.725000000000000000e+01,2.077599999999999909e+02,1.538899999999999864e+02,3.496999999999999886e+01
8.000000000000000000e+00,1.968199999999999932e+02,2.404099999999999966e+02,8.401999999999999602e+01,5.209000000000000341e+01,9.946999999999999886e+01,1.232399999999999949e+02,8.010999999999999943e+01,9.720000000000000639e+00,7.356999999999999318e+01,2.057199999999999989e+02,1.521800000000000068e+02,3.592999999999999972e+01
9.000000000000000000e+00,1.665999999999999943e+02,1.976299999999999955e+02,8.737999999999999545e+01,6.278000000000000114e+01,8.762999999999999545e+01,1.080100000000000051e+02,8.387000000000000455e+01,1.367999999999999972e+01,5.653999999999999915e+01,1.872299999999999898e+02,1.565099999999999909e+02,4.021000000000000085e+01
1.000000000000000000e+01,1.521100000000000136e+02,1.718799999999999955e+02,8.726000000000000512e+01,6.945999999999999375e+01,8.173999999999999488e+01,1.004800000000000040e+02,8.567000000000000171e+01,1.646000000000000085e+01,4.982999999999999829e+01,1.840800000000000125e+02,1.583100000000000023e+02,4.215999999999999659e+01
0.000000000000000000e+00,6.657599999999999909e+02,7.824299999999999500e+02,6.085000000000000142e+01,1.108000000000000007e+01,1.658899999999999864e+02,2.004600000000000080e+02,6.812999999999999545e+01,1.139999999999999902e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02
1.000000000000000000e+00,6.641599999999999682e+02,7.747599999999999909e+02,5.993999999999999773e+01,1.109999999999999964e+01,1.656200000000000045e+02,2.002199999999999989e+02,6.803000000000000114e+01,1.149999999999999911e+00,0.000000000000000000e+00,5.959999999999999964e+00,5.392400000000000091e+02,9.275000000000000000e+01
2.000000000000000000e+00,6.346799999999999500e+02,7.371200000000000045e+02,5.903000000000000114e+01,1.152999999999999936e+01,1.635900000000000034e+02,1.973100000000000023e+02,6.773999999999999488e+01,1.179999999999999938e+00,0.000000000000000000e+00,3.813000000000000256e+01,2.924700000000000273e+02,7.371999999999999886e+01
3.000000000000000000e+00,5.736699999999999591e+02,6.692100000000000364e+02,5.875999999999999801e+01,1.401999999999999957e+01,1.596599999999999966e+02,1.940300000000000011e+02,6.884000000000000341e+01,1.520000000000000018e+00,2.640000000000000124e+00,8.676999999999999602e+01,2.233100000000000023e+02,5.835000000000000142e+01
4.000000000000000000e+00,5.145000000000000000e+02,6.004900000000000091e+02,6.078000000000000114e+01,1.887999999999999901e+01,1.562500000000000000e+02,1.885699999999999932e+02,6.931000000000000227e+01,1.909999999999999920e+00,2.319999999999999929e+01,1.368799999999999955e+02,1.913700000000000045e+02,4.722999999999999687e+01
5.000000000000000000e+00,4.425500000000000114e+02,5.217899999999999636e+02,6.476999999999999602e+01,2.676000000000000156e+01,1.493000000000000114e+02,1.812599999999999909e+02,7.071999999999999886e+01,2.600000000000000089e+00,4.867000000000000171e+01,1.822899999999999920e+02,1.702899999999999920e+02,4.121000000000000085e+01
6.000000000000000000e+00,3.760899999999999750e+02,4.413600000000000136e+02,6.748999999999999488e+01,3.660999999999999943e+01,1.390000000000000000e+02,1.680099999999999909e+02,7.217000000000000171e+01,3.939999999999999947e+00,6.325000000000000000e+01,2.051500000000000057e+02,1.627500000000000000e+02,3.924000000000000199e+01
7.000000000000000000e+00,3.240199999999999818e+02,3.810699999999999932e+02,7.056999999999999318e+01,4.585999999999999943e+01,1.294399999999999977e+02,1.571399999999999864e+02,7.490999999999999659e+01,5.540000000000000036e+00,7.051999999999999602e+01,2.216200000000000045e+02,1.577800000000000011e+02,3.875000000000000000e+01
8.000000000000000000e+00,2.791399999999999864e+02,3.193199999999999932e+02,7.212999999999999545e+01,5.634000000000000341e+01,1.170900000000000034e+02,1.419600000000000080e+02,7.717000000000000171e+01,8.039999999999999147e+00,6.164999999999999858e+01,2.176599999999999966e+02,1.586500000000000057e+02,4.107000000000000028e+01
9.000000000000000000e+00,2.518400000000000034e+02,2.798999999999999773e+02,7.423999999999999488e+01,6.399000000000000199e+01,1.088100000000000023e+02,1.315800000000000125e+02,8.056000000000000227e+01,1.064000000000000057e+01,5.586999999999999744e+01,2.155200000000000102e+02,1.603700000000000045e+02,4.310000000000000142e+01
1.000000000000000000e+01,2.319099999999999966e+02,2.506699999999999875e+02,7.526999999999999602e+01,7.042000000000000171e+01,1.016599999999999966e+02,1.230799999999999983e+02,8.204000000000000625e+01,1.239000000000000057e+01,4.760999999999999943e+01,2.103199999999999932e+02,1.600699999999999932e+02,4.481000000000000227e+01
0.000000000000000000e+00,6.584500000000000455e+02,7.748099999999999454e+02,6.082999999999999829e+01,2.276999999999999957e+01,1.633899999999999864e+02,1.967899999999999920e+02,6.993999999999999773e+01,2.540000000000000036e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02
1.000000000000000000e+00,6.662300000000000182e+02,7.784400000000000546e+02,5.945000000000000284e+01,2.203999999999999915e+01,1.650699999999999932e+02,1.970300000000000011e+02,6.890999999999999659e+01,2.509999999999999787e+00,0.000000000000000000e+00,4.660000000000000142e+00,6.099500000000000455e+02,9.450000000000000000e+01
2.000000000000000000e+00,6.518799999999999955e+02,7.575000000000000000e+02,5.753999999999999915e+01,2.171999999999999886e+01,1.654900000000000091e+02,1.988000000000000114e+02,6.893999999999999773e+01,2.490000000000000213e+00,0.000000000000000000e+00,2.996999999999999886e+01,3.357500000000000000e+02,7.946999999999999886e+01
3.000000000000000000e+00,6.155599999999999454e+02,7.098999999999999773e+02,5.688000000000000256e+01,2.389000000000000057e+01,1.645900000000000034e+02,1.974600000000000080e+02,6.954000000000000625e+01,2.560000000000000053e+00,2.899999999999999800e-01,7.093000000000000682e+01,2.523799999999999955e+02,6.568999999999999773e+01
4.000000000000000000e+00,5.594600000000000364e+02,6.492100000000000364e+02,5.771999999999999886e+01,2.798000000000000043e+01,1.614799999999999898e+02,1.938199999999999932e+02,7.020999999999999375e+01,2.740000000000000213e+00,7.679999999999999716e+00,1.197600000000000051e+02,2.147299999999999898e+02,5.578999999999999915e+01
5.000000000000000000e+00,5.002799999999999727e+02,5.763300000000000409e+02,5.828999999999999915e+01,3.492000000000000171e+01,1.557700000000000102e+02,1.861599999999999966e+02,7.079999999999999716e+01,3.500000000000000000e+00,2.253999999999999915e+01,1.568100000000000023e+02,1.929000000000000057e+02,4.992000000000000171e+01
6.000000000000000000e+00,4.466899999999999977e+02,5.127000000000000455e+02,6.096000000000000085e+01,4.309000000000000341e+01,1.482599999999999909e+02,1.786200000000000045e+02,7.212999999999999545e+01,4.269999999999999574e+00,3.929999999999999716e+01,1.925800000000000125e+02,1.804499999999999886e+02,4.640999999999999659e+01
7.000000000000000000e+00,3.979100000000000250e+02,4.496600000000000250e+02,6.239999999999999858e+01,5.121999999999999886e+01,1.397800000000000011e+02,1.677899999999999920e+02,7.398000000000000398e+01,5.639999999999999680e+00,4.367999999999999972e+01,2.100600000000000023e+02,1.737899999999999920e+02,4.559000000000000341e+01
8.000000000000000000e+00,3.604700000000000273e+02,3.984300000000000068e+02,6.432999999999999829e+01,5.957000000000000028e+01,1.313499999999999943e+02,1.589600000000000080e+02,7.645000000000000284e+01,7.129999999999999893e+00,4.807999999999999829e+01,2.257800000000000011e+02,1.689799999999999898e+02,4.542999999999999972e+01
9.000000000000000000e+00,3.323399999999999750e+02,3.582099999999999795e+02,6.590000000000000568e+01,6.651000000000000512e+01,1.237099999999999937e+02,1.489399999999999977e+02,7.840000000000000568e+01,8.910000000000000142e+00,4.272999999999999687e+01,2.251100000000000136e+02,1.695500000000000114e+02,4.690999999999999659e+01
1.000000000000000000e+01,3.108299999999999841e+02,3.261100000000000136e+02,6.701000000000000512e+01,7.190000000000000568e+01,1.169500000000000028e+02,1.423100000000000023e+02,8.010999999999999943e+01,1.015000000000000036e+01,4.188000000000000256e+01,2.303499999999999943e+02,1.668400000000000034e+02,4.736999999999999744e+01
0.000000000000000000e+00,6.767599999999999909e+02,7.924199999999999591e+02,5.875000000000000000e+01,3.271999999999999886e+01,1.647100000000000080e+02,1.969300000000000068e+02,7.104999999999999716e+01,3.839999999999999858e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02
1.000000000000000000e+00,6.641200000000000045e+02,7.766299999999999955e+02,5.822999999999999687e+01,3.346000000000000085e+01,1.625999999999999943e+02,1.940600000000000023e+02,7.053000000000000114e+01,3.629999999999999893e+00,0.000000000000000000e+00,3.120000000000000107e+00,7.000499999999999545e+02,9.618999999999999773e+01
2.000000000000000000e+00,6.702300000000000182e+02,7.760900000000000318e+02,5.652000000000000313e+01,3.228999999999999915e+01,1.656200000000000045e+02,1.987800000000000011e+02,7.154999999999999716e+01,3.529999999999999805e+00,0.000000000000000000e+00,2.364999999999999858e+01,3.775099999999999909e+02,8.401999999999999602e+01
3.000000000000000000e+00,6.380499999999999545e+02,7.290700000000000500e+02,5.446999999999999886e+01,3.440999999999999659e+01,1.627199999999999989e+02,1.950999999999999943e+02,7.118000000000000682e+01,3.700000000000000178e+00,0.000000000000000000e+00,5.889000000000000057e+01,2.851399999999999864e+02,7.250000000000000000e+01
4.000000000000000000e+00,6.032500000000000000e+02,6.867500000000000000e+02,5.435000000000000142e+01,3.714000000000000057e+01,1.633400000000000034e+02,1.950399999999999920e+02,7.098999999999999488e+01,3.810000000000000053e+00,1.189999999999999947e+00,9.932999999999999829e+01,2.398799999999999955e+02,6.364000000000000057e+01
5.000000000000000000e+00,5.470499999999999545e+02,6.228099999999999454e+02,5.534000000000000341e+01,4.375999999999999801e+01,1.558300000000000125e+02,1.879699999999999989e+02,7.290999999999999659e+01,4.509999999999999787e+00,6.809999999999999609e+00,1.333700000000000045e+02,2.184199999999999875e+02,5.836999999999999744e+01
6.000000000000000000e+00,5.139099999999999682e+02,5.760700000000000500e+02,5.639999999999999858e+01,4.874000000000000199e+01,1.554399999999999977e+02,1.867899999999999920e+02,7.420999999999999375e+01,5.049999999999999822e+00,2.087999999999999901e+01,1.786500000000000057e+02,1.996699999999999875e+02,5.332999999999999829e+01
7.000000000000000000e+00,4.731499999999999773e+02,5.233400000000000318e+02,5.742000000000000171e+01,5.575000000000000000e+01,1.472599999999999909e+02,1.786399999999999864e+02,7.485999999999999943e+01,5.799999999999999822e+00,2.432000000000000028e+01,1.955999999999999943e+02,1.915900000000000034e+02,5.200000000000000000e+01
8.000000000000000000e+00,4.353199999999999932e+02,4.711299999999999955e+02,5.835999999999999943e+01,6.304999999999999716e+01,1.401899999999999977e+02,1.691500000000000057e+02,7.659000000000000341e+01,7.000000000000000000e+00,2.764000000000000057e+01,2.103000000000000114e+02,1.834699999999999989e+02,5.135999999999999943e+01
9.000000000000000000e+00,4.042599999999999909e+02,4.273799999999999955e+02,5.996999999999999886e+01,6.951999999999999602e+01,1.333899999999999864e+02,1.611899999999999977e+02,7.712999999999999545e+01,8.009999999999999787e+00,2.630999999999999872e+01,2.205500000000000114e+02,1.814399999999999977e+02,5.195000000000000284e+01
1.000000000000000000e+01,3.786899999999999977e+02,3.933299999999999841e+02,6.247999999999999687e+01,7.451999999999999602e+01,1.272600000000000051e+02,1.557100000000000080e+02,8.043999999999999773e+01,9.359999999999999432e+00,2.617999999999999972e+01,2.337199999999999989e+02,1.778899999999999864e+02,5.213000000000000256e+01
0.000000000000000000e+00,6.767200000000000273e+02,7.968200000000000500e+02,5.878999999999999915e+01,4.359000000000000341e+01,1.608499999999999943e+02,1.934600000000000080e+02,7.359999999999999432e+01,5.150000000000000355e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02
1.000000000000000000e+00,6.727699999999999818e+02,7.887200000000000273e+02,5.843999999999999773e+01,4.389000000000000057e+01,1.599000000000000057e+02,1.922800000000000011e+02,7.359999999999999432e+01,4.950000000000000178e+00,0.000000000000000000e+00,2.509999999999999787e+00,7.542799999999999727e+02,9.703000000000000114e+01
2.000000000000000000e+00,6.687200000000000273e+02,7.771200000000000045e+02,5.653000000000000114e+01,4.385999999999999943e+01,1.616699999999999875e+02,1.938799999999999955e+02,7.339000000000000057e+01,5.080000000000000071e+00,0.000000000000000000e+00,1.785999999999999943e+01,4.296499999999999773e+02,8.789000000000000057e+01
3.000000000000000000e+00,6.517200000000000273e+02,7.436200000000000045e+02,5.413000000000000256e+01,4.514999999999999858e+01,1.606699999999999875e+02,1.927599999999999909e+02,7.326999999999999602e+01,5.080000000000000071e+00,0.000000000000000000e+00,4.559000000000000341e+01,3.340899999999999750e+02,7.884000000000000341e+01
4.000000000000000000e+00,6.336100000000000136e+02,7.150000000000000000e+02,5.338000000000000256e+01,4.685000000000000142e+01,1.616100000000000136e+02,1.938199999999999932e+02,7.354000000000000625e+01,5.150000000000000355e+00,1.199999999999999956e-01,8.012999999999999545e+01,2.736000000000000227e+02,7.039000000000000057e+01
5.000000000000000000e+00,5.997699999999999818e+02,6.703200000000000500e+02,5.293999999999999773e+01,5.071000000000000085e+01,1.591800000000000068e+02,1.910999999999999943e+02,7.378000000000000114e+01,5.269999999999999574e+00,1.719999999999999973e+00,1.170999999999999943e+02,2.421100000000000136e+02,6.446999999999999886e+01
6.000000000000000000e+00,5.658300000000000409e+02,6.253300000000000409e+02,5.303999999999999915e+01,5.585000000000000142e+01,1.562500000000000000e+02,1.881500000000000057e+02,7.418999999999999773e+01,5.519999999999999574e+00,5.849999999999999645e+00,1.507199999999999989e+02,2.211100000000000136e+02,6.035000000000000142e+01
7.000000000000000000e+00,5.282500000000000000e+02,5.745499999999999545e+02,5.377000000000000313e+01,6.192000000000000171e+01,1.501100000000000136e+02,1.816399999999999864e+02,7.623000000000000398e+01,6.160000000000000142e+00,8.970000000000000639e+00,1.715900000000000034e+02,2.123600000000000136e+02,5.896000000000000085e+01
8.000000000000000000e+00,4.967300000000000182e+02,5.301799999999999500e+02,5.425999999999999801e+01,6.793999999999999773e+01,1.449399999999999977e+02,1.752400000000000091e+02,7.606000000000000227e+01,6.900000000000000355e+00,1.119999999999999929e+01,1.928300000000000125e+02,2.054000000000000057e+02,5.778999999999999915e+01
9.000000000000000000e+00,4.674300000000000068e+02,4.892799999999999727e+02,5.557000000000000028e+01,7.339000000000000057e+01,1.391500000000000057e+02,1.692500000000000000e+02,7.868999999999999773e+01,7.969999999999999751e+00,1.374000000000000021e+01,2.055500000000000114e+02,1.994699999999999989e+02,5.786999999999999744e+01
1.000000000000000000e+01,4.461499999999999773e+02,4.597400000000000091e+02,5.703999999999999915e+01,7.706000000000000227e+01,1.355300000000000011e+02,1.654300000000000068e+02,7.937000000000000455e+01,8.580000000000000071e+00,1.353999999999999915e+01,2.230399999999999920e+02,1.921399999999999864e+02,5.695000000000000284e+01
0.000000000000000000e+00,6.857300000000000182e+02,8.007400000000000091e+02,5.775999999999999801e+01,5.253000000000000114e+01,1.588000000000000114e+02,1.911299999999999955e+02,7.459000000000000341e+01,5.849999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02
1.000000000000000000e+00,6.920599999999999454e+02,8.038799999999999955e+02,5.706000000000000227e+01,5.202000000000000313e+01,1.611599999999999966e+02,1.936899999999999977e+02,7.501000000000000512e+01,5.730000000000000426e+00,0.000000000000000000e+00,1.899999999999999911e+00,8.092699999999999818e+02,9.784999999999999432e+01
2.000000000000000000e+00,6.895700000000000500e+02,7.948099999999999454e+02,5.592999999999999972e+01,5.197999999999999687e+01,1.612299999999999898e+02,1.935200000000000102e+02,7.496999999999999886e+01,5.780000000000000249e+00,0.000000000000000000e+00,1.458000000000000007e+01,4.859800000000000182e+02,9.054000000000000625e+01
3.000000000000000000e+00,6.794400000000000546e+02,7.729900000000000091e+02,5.442999999999999972e+01,5.289999999999999858e+01,1.606299999999999955e+02,1.934600000000000080e+02,7.501000000000000512e+01,5.849999999999999645e+00,0.000000000000000000e+00,3.843999999999999773e+01,3.620099999999999909e+02,8.246999999999999886e+01
4.000000000000000000e+00,6.634800000000000182e+02,7.432799999999999727e+02,5.224000000000000199e+01,5.463000000000000256e+01,1.622899999999999920e+02,1.936599999999999966e+02,7.451999999999999602e+01,5.669999999999999929e+00,5.999999999999999778e-02,6.720999999999999375e+01,3.069100000000000250e+02,7.576999999999999602e+01
5.000000000000000000e+00,6.361900000000000546e+02,7.040099999999999909e+02,5.150000000000000000e+01,5.834000000000000341e+01,1.586899999999999977e+02,1.909199999999999875e+02,7.560999999999999943e+01,5.950000000000000178e+00,2.500000000000000000e-01,9.795000000000000284e+01,2.735699999999999932e+02,7.065999999999999659e+01
6.000000000000000000e+00,6.111000000000000227e+02,6.665800000000000409e+02,5.103999999999999915e+01,6.197999999999999687e+01,1.574600000000000080e+02,1.901800000000000068e+02,7.576999999999999602e+01,6.200000000000000178e+00,1.219999999999999973e+00,1.285300000000000011e+02,2.472800000000000011e+02,6.681999999999999318e+01
7.000000000000000000e+00,5.814299999999999500e+02,6.248099999999999454e+02,5.084000000000000341e+01,6.689000000000000057e+01,1.533700000000000045e+02,1.853600000000000136e+02,7.679999999999999716e+01,6.780000000000000249e+00,2.720000000000000195e+00,1.550200000000000102e+02,2.350800000000000125e+02,6.456000000000000227e+01
8.000000000000000000e+00,5.538999999999999773e+02,5.861900000000000546e+02,5.114999999999999858e+01,7.181000000000000227e+01,1.491500000000000057e+02,1.807899999999999920e+02,7.784000000000000341e+01,7.200000000000000178e+00,4.519999999999999574e+00,1.730500000000000114e+02,2.259199999999999875e+02,6.343999999999999773e+01
9.000000000000000000e+00,5.229900000000000091e+02,5.456000000000000227e+02,5.261999999999999744e+01,7.621999999999999886e+01,1.437100000000000080e+02,1.747400000000000091e+02,7.890999999999999659e+01,7.969999999999999751e+00,5.620000000000000107e+00,1.914199999999999875e+02,2.191299999999999955e+02,6.282000000000000028e+01
1.000000000000000000e+01,5.016499999999999773e+02,5.175299999999999727e+02,5.335999999999999943e+01,8.015000000000000568e+01,1.407700000000000102e+02,1.712299999999999898e+02,7.993999999999999773e+01,8.519999999999999574e+00,4.330000000000000071e+00,1.992400000000000091e+02,2.150800000000000125e+02,6.278000000000000114e+01
0.000000000000000000e+00,6.885900000000000318e+02,8.023899999999999864e+02,5.806000000000000227e+01,6.117000000000000171e+01,1.565200000000000102e+02,1.883799999999999955e+02,7.671999999999999886e+01,6.820000000000000284e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02
